% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Aug 24 2025, 19:54
% Dimension:          3
% Nodes:              38872
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Electric potential
1                         -0.02524831369632076     -0.09321215550080157     0.5034271908678684
1                         -0.02552685857523437     -0.09326144187320815     0.5035123938609614
1                         -0.025402937169711773    -0.09302517196866127     0.5034567935539953
1                         -0.02450388606272381     -0.09477834654904867     0.5033332966844871
1                         -0.025263603604336125    -0.09492157744703544     0.5035694204047341
1                         -0.024644787270755187    -0.09448190643755028     0.5033520452653795
1                         -0.023759458429126884    -0.09634453759729572     0.5032322564180233
0.9999999999999999        -0.02500352130805521     -0.09659340607993105     0.5036249956211164
1                         -0.023989429240349823    -0.09586070517404839     0.503264829071193
1                         -0.02536169903072289     -0.09428738695975225     0.5035457825910646
1                         -0.025162646883436713    -0.09555470475197408     0.5035886007116126
1                         -0.024966008199646467    -0.09683091749077019     0.5036316603242192
1                         -0.023334071209944456    -0.0972395039105465      0.503171994572269
1                         -0.021403903800500113    -0.09731062006290099     0.5025947735764627
1                         -0.022060744155391308    -0.09620523597910645     0.5027179268479117
1                         -0.021346951445611096    -0.09609540845922186     0.5024952201903428
1                         -0.019367945338592887    -0.09516218095473591     0.5018481199121165
1                         -0.019832421809840486    -0.09439526709901908     0.5019385513990957
1                         -0.01932949618835597     -0.09431485745397833     0.5017845397107806
1                         -0.02005661934821535     -0.0958848089468014      0.5020967092548836
1                         -0.0184203535764733      -0.09416102307237392     0.501508991028137
1                         -0.021324054819184618    -0.09560685541918044     0.5024552120966619
1                         -0.019314038428424773    -0.09397420692781439     0.5017589893747175
1                         -0.02169442927802688     -0.09761598171318996     0.5027030770107179
1                         -0.01760409946428998     -0.09258529821893195     0.5011842008984966
1                         -0.01733390732201214     -0.09302292880898001     0.5011296687723319
1                         -0.017847207169435626    -0.0983921006800257      0.5015828392032822
1                         -0.01950035916512613     -0.09808025187061842     0.5020682167227076
1                         -0.01822203965095404     -0.09702210117708619     0.5016203393105004
1                         -0.01755583020259339     -0.09808266570350262     0.5014769404132559
1                         -0.021146756128930272    -0.09773608856459302     0.5025453954168136
1.0000000000000002        -0.021421155622802272    -0.09767872801360873     0.5026249194492088
1                         -0.021261677712298525    -0.09754795184958205     0.5025685495543434
1                         -0.01875510824861786     -0.096156877210236       0.5017260675967962
1                         -0.019407198796775434    -0.0960272293992164      0.5019130087613957
0.9999999999999999        -0.01902898696458069     -0.09571708555266303     0.5017831847939466
0.9999999999999999        -0.019433590003439565    -0.0966088258579693      0.5019569802056916
1                         -0.017482461903832257    -0.09640990313319983     0.5013611990295477
1                         -0.017393241970748582    -0.09437573078482407     0.5012216619544726
1                         -0.01743313432799938     -0.09528525769463475     0.5012840558405192
1                         -0.01757168183691592     -0.09844407548157558     0.5015019395529519
1                         -0.017381321923879547    -0.09237506800015237     0.501107368208707
0.9999999999999999        0.013124108442868748     -0.09379363527497711     0.4923216400713475
1                         0.014215840466548616     -0.09534090418778476     0.4919386110521091
1                         0.013286160147374972     -0.09544912371998693     0.4922084320055198
1                         0.014808395454862018     -0.09473091071288982     0.49178980455602633
1                         0.015498007897700134     -0.09519165335742685     0.49156671718677136
1                         0.014860757640701579     -0.09526583253846985     0.4917512276554572
1                         0.014974981819618784     -0.09642644396925079     0.49166504123224974
1                         0.0154002611780531       -0.0970311259113778      0.49151014620118527
1                         0.015038746541777469     -0.097075447908802       0.49161648925590884
1                         0.013362857716411068     -0.09622843398669458     0.4921534397106177
1                         0.014681529670978459     -0.09711924299657643     0.49172193012172954
1                         0.013463373569808219     -0.09725350881405363     0.492082901427606
0.9999999999999999        0.012367532072230219     -0.09555605671459773     0.49247597546130206
1                         0.01223056152804615      -0.0973893900171473      0.49244946287683294
1                         0.015068920601680429     -0.09738093911456885     0.4915929941659065
0.9999999999999999        0.013623931666482196     -0.0988821638347705      0.4919672947592063
1                         0.012947271007623044     -0.09842004952637073     0.4921906154038673
1                         0.014178046990796287     -0.09830789440949633     0.491824301773044
0.9999999999999999        0.013186834690618862     -0.09364751640561768     0.49230921137367556
1                         0.016512375974185936     -0.0958693711610247      0.49123288380681984
1                         0.011827279738248746     -0.09681455794879554     0.49259127901568206
1                         0.013417033643131914     -0.09909344759240248     0.4920226647156552
1                         0.0168931191907715       -0.09679478962537355     0.49107331960929806
1                         0.016298252182591066     -0.09772961948910838     0.49120750576418204
1.0000000000000002        0.01750106144608687      -0.09827242852691992     0.49081236585651766
1                         0.017295189472169147     -0.09849063255507519     0.4908641650391883
0.9999999999999999        0.013695139945974403     -0.099057775850425       0.4919385717103148
