% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Sep 1 2025, 19:40
% Dimension:          1
% Nodes:              12192
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
0                         0.010126283652329392
1.661697468238188E-4      0.010120755716955329
2.3004868167308956E-4     0.010118630669343705
4.028332925516409E-4      0.01011259849147586
7.48650494097447E-4       0.010100742186183998
0.00413816385150767       0.00998344128613978
0.006844211402255773      0.009906938929839428
0.03737962250270499       0.009044201583472968
0.039086516311062525      0.008995724170118088
0.07157399291745836       0.00807304882582041
0.0722718585203257        0.00805265305081022
0.07515166909741033       0.007968487892990752
0.07784812853585521       0.007895115058348914
0.07820147175530234       0.007887349179774891
0.08208572491223443       0.007801979950347676
0.14350177057700542       0.006342392667686723
0.14982929984384796       0.006186795242334866
0.154605080178138         0.006094345539644438
0.15702310025279065       0.006052410055927348
0.16160429210166782       0.005972958897437242
0.21542954823655336       0.00494327184909326
0.2218104711518425        0.004815939480774975
0.2340584912588657        0.004635616222837659
0.23583253570691642       0.004613072524449962
0.24112285929110033       0.004545845652323852
0.2873573258961013        0.003875686370040019
0.291754398502702         0.0038091034572896145
0.30259650209821753       0.0036763138558394354
0.31851894468488595       0.00348130236322912
0.3258168330135982        0.0033956701418511636
0.33625516680952483       0.0032922418992099027
0.35952193153068013       0.0030639160441883325
0.3768166343924495        0.002926715718214986
0.39934551787099526       0.00271982959657386
0.44025967994628346       0.0023441086994413565
0.4893716845742606        0.001988318255533718
0.49402583689600466       0.0019633526242127
0.5371813529658374        0.0016779121400090655
0.5447584701734574        0.0016283773890507554
0.5452573593070067        0.0016257083399389886
0.5466293649745841        0.0016191723863268842
0.6109993402603324        0.0013125270258722611
0.6161199953218119        0.0012922106547972993
0.6560209543066806        0.001135373227642433
0.6638455377359351        0.0011139085273702577
0.682099204690731         0.0010745344701682676
0.7278354876268684        9.758790589024945E-4
0.7431423240757313        9.463008452703143E-4
0.7578973727272498        9.178377477942169E-4
0.7648087588890196        9.051508135723705E-4
0.7759006236334658        8.92648122088332E-4
0.7825898221872416        8.841002018487244E-4
0.802779570332957         8.583003462427167E-4
0.8087399405335853        8.506724192438598E-4
0.8296390079447367        8.384904906752084E-4
0.8420604291057705        8.326388254216016E-4
0.8543740295214395        8.26837953946025E-4
0.864828265281183         8.23442020100945E-4
0.9040677131147943        8.380407642765148E-4
0.9062193954541069        8.389235395741762E-4
0.9128884216576019        8.424052438844446E-4
0.9209165900287797        8.460491136792541E-4
0.9226629090422644        8.48058718571173E-4
0.9611439225216607        8.979694699123148E-4
0.9770049147763773        9.16387958428314E-4
0.9820631307279797        9.266924060084961E-4
0.9852132744872648        9.321720561853152E-4
0.9928860317530974        9.45518756819053E-4
0.9972833666065393        9.551109119894816E-4
1.0043308126099517        9.704839044662865E-4
1.0084649287596372        9.808099326808761E-4
1.0278540131732683        0.0010390797933463969
1.0344914929536095        0.0010570348079228505
1.0386699011243832        0.001068337799735318
1.0399249427428976        0.001072129905745269
1.0472806820010172        0.0010980885350828891
1.0489085058379812        0.0011038331753056999
1.0496745648145431        0.0011065838227398087
1.0804297567361338        0.0012269184081102609
1.0992794411176314        0.001314462246020743
1.1036093547392487        0.0013345717209904857
1.1104398805067355        0.0013674629381352733
1.1211848228638224        0.0014218781799376474
1.131899009720224         0.001483698542065218
1.1399772385654159        0.0015303095485048497
1.141226818606241         0.0015370920069503432
1.1476608212718071        0.0015778820240642303
1.1483196525116224        0.0015825642724445256
1.1561837752102369        0.0016370607651776442
1.1682923726065821        0.0017197195231725775
1.1693039862676669        0.0017275478137291967
1.171827397498479         0.0017462116086620373
1.175454482159422         0.0017730384545955437
1.1770689208244862        0.001784693274701475
1.1889542587269681        0.0018796126670783681
1.195357926606924         0.001930754020326883
1.1962100498968047        0.0019383364065576596
1.1986307339699183        0.0019598762022691443
1.2000581075805345        0.001973562685100404
1.200593006069251         0.001978691600843155
1.2058562626794207        0.0020251867682723446
1.207483088282122         0.0020406258884616713
1.2166231044409237        0.002127367705023818
1.2194201605967243        0.002154924754508768
1.2242549268982224        0.0022032325852992833
1.2324115620331018        0.0022847317365185756
1.2410739113741727        0.002379357713477642
1.24680128189111          0.002440358969021697
1.2470435355974363        0.00244300327360188
1.2503178715151364        0.002478744074415835
1.252889111792697         0.002510706872500901
1.2530707013132867        0.0025129641913643414
1.2666593176418184        0.0026784824623818375
1.2682241809971702        0.002697419279651974
1.2691093862826008        0.0027094728647600918
1.2830168931312782        0.0028950507275548954
1.2849942910546606        0.0029214365697125847
1.2861304904792044        0.002936313383703004
1.2875819231503627        0.002957517277545816
1.289450082650463         0.0029850639583581993
1.3019441255614597        0.003169293095167492
1.302794712741977         0.003182441887335526
1.3101810644862155        0.0033001821724071463
1.3125527983338512        0.00333719226753021
1.3126281880883157        0.0033384183115920695
1.3175636000167126        0.003418681638229111
1.3180506194839934        0.0034268427799909818
1.323509572792132         0.0035201931826506962
1.3250541600985466        0.0035476227438310222
1.3255747693778974        0.003556672818402519
1.32856780464666          0.0036087026101326754
1.3293922967239298        0.0036233181514916677
1.33333130779274          0.003693143903341643
1.3344663472504124        0.003713825799749832
1.3358235803677792        0.0037394495263573025
1.3370513698473974        0.0037626294366871612
1.339084989809327         0.0038003413340572476
1.3399272557108786        0.0038162494803151373
1.3418755303859609        0.0038523167929708753
1.3454231217086932        0.003917991354698887
1.3490990155687683        0.0039901235817172915
1.3503132302809284        0.004014217493562726
1.3523141979757254        0.004053923106384888
1.356379896166974         0.0041352768430704834
