% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Aug 11 2025, 15:04
% Dimension:          1
% Nodes:              975
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
3.1666616860110803        0.0680475518032554
3.1672018997212876        0.06793349509646729
3.1773349930059505        0.06579406911043999
3.1935421118621363        0.06270349690571189
3.2053475998464265        0.06045228166188879
3.207944260890241         0.05991786767637813
3.222560349465799         0.057018676111496
3.23749626450831          0.0540560449888675
3.2455012447544607        0.05262299882052412
3.2684581956676824        0.04898250792479182
3.286898399897613         0.04619569393445147
3.3083308430055403        0.042632701478840025
3.313667496502971         0.04184871460079002
3.3289721304451225        0.039913202052103774
3.3653646376781166        0.03558199046946882
3.3684491999488           0.035214884907089974
3.379165421502771         0.03377752127317301
3.381833748251482         0.0334712164512377
3.389486065222563         0.03274920086779533
3.450000000000003         0.02749050437186631
3.5037120321032313        0.023614523426107367
3.55742406420646          0.020131938943920874
3.6111360963096883        0.017042750925306827
3.6648481284129177        0.014346959370265228
3.7185601605161467        0.012044564278796079
3.7722721926193756        0.010135565650899377
3.825984224722604         0.008619963486575124
3.881997163890942         0.007429580495111461
3.9380101030592787        0.006364956590747251
3.9940230422276155        0.005426091773482493
4.050035981395953         0.004612986043317189
4.106048920564291         0.003925639400251336
4.162061859732628         0.0033640518442849356
4.2180747989009655        0.002928223375417988
4.251206970486542         0.002688638512695385
4.284339142072116         0.0024663761661309716
4.317471313657691         0.0022614363357247465
4.3506034852432665        0.0020738190214767117
4.383735656828842         0.0019035242233868656
4.416867828414418         0.0017505519414552093
4.449999999999993         0.0016149021756817422
4.489285714285708         0.0014729974719769345
4.528571428571423         0.0013426356610006715
4.5678571428571395        0.0012238167427529546
4.607142857142854         0.0011165407172337833
4.646428571428569         0.0010208075844431582
4.685714285714284         9.366173443810787E-4
4.725                     8.639699970475443E-4
4.773471605201026         7.820775212000853E-4
4.773570321558648         7.819159682393129E-4
4.779271473711347         7.730003792160505E-4
4.779395257392146         7.728103852667837E-4
4.8219432104020505        7.076577521319482E-4
4.822140643117287         7.073658836991421E-4
4.8335429474227105        6.913387600199772E-4
4.833790514784301         6.909979418338183E-4
4.870414815603075         6.407106898431337E-4
4.870710964675926         6.403197434270185E-4
4.887814421134074         6.189851394593532E-4
4.888185772176455         6.185326667486624E-4
