% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Sep 1 2025, 16:53
% Dimension:          3
% Nodes:              17141
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Electric potential
2.5                       -0.03765482001218785     -0.09039595868677575     0.27866355614500066
2.5                       -0.038506568030187226    -0.09227741844701487     0.2789593407306627
2.5                       -0.03948651038532508     -0.09067432115904211     0.2789974539758946
2.5                       -0.0368504279278567      -0.09193813342660948     0.27865041786670924
2.5                       -0.038995707111769584    -0.0898561783562275      0.27884656162222676
2.5                       -0.037343273861417836    -0.0927657258760534      0.2787989079817683
2.5                       -0.03843946340173973     -0.08892894984637048     0.2786797466813361
2.5                       -0.04005762692179799     -0.09162634187499784     0.2791739616887122
2.5                       -0.0361661105472728      -0.0932195804785205      0.27862945314324944
2.5                       -0.03636843127567056     -0.09042022701672013     0.27844807221015444
2.5                       -0.035945999355791666    -0.09113543966004808     0.27843147463133816
2.5                       -0.037653810085957584    -0.08824397296648956     0.2784926059769192
2.5                       -0.034712498149701565    -0.09322386057863977     0.27837672259291685
2.5                       -0.03459655946183106     -0.0938247199484439      0.27840185129957873
2.5                       -0.028848274163062983    -0.09474855403397295     0.2774578423932074
2.5                       -0.031044112194022654    -0.0945138364372958      0.277830971115967
2.5                       -0.02864994818110919     -0.09362323745905876     0.27735172185527784
2.5                       -0.03061803388739065     -0.09518620560553676     0.2777981630867728
2.5                       -0.03160340593155101     -0.09359540210904302     0.27786429795935197
2.5                       -0.030540002020073054    -0.09298885212636931     0.277636705895241
2.5                       -0.031819864000586486    -0.09480240637760265     0.2779844746368072
2.5                       -0.028320284860024938    -0.09175270291939465     0.27717820910798985
2.5                       -0.029015593736547336    -0.0956979379094219      0.2775479796126341
2.5                       -0.03300987634115662     -0.09438339790795025     0.2781629874089107
2.5                       -0.031164178150535043    -0.09281383922724451     0.2777332006381276
2.5                       -0.03095142749325183     -0.09243875927616195     0.2776722389108988
2.5                       -0.03165131773073159     -0.09267725004023808     0.27780894389138
2.5                       -0.028332618667950657    -0.09154638832387613     0.2771672279482718
2.5                       -0.03373058748528324     -0.09338577061379122     0.27821886476664526
