% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Sep 1 2025, 16:52
% Dimension:          3
% Nodes:              23167
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Electric potential
2.8999999999999995        0.03463640454112252      -0.0926101354695065      0.0983708581230086
2.9                       0.03711533915273676      -0.0926972276232259      0.09828562562092683
2.8999999999999995        0.03695088609007085      -0.09291701074352902     0.0982825672930234
2.9                       0.034657775615421105     -0.09195868802347627     0.09839531559468048
2.8999999999999995        0.03735269181650548      -0.09236709000849254     0.09829025534690239
2.9                       0.03591308973822968      -0.09145335549222675     0.09837275373491418
2.8999999999999995        0.037343273861417975     -0.09276572587605332     0.09827542664375605
2.8999999999999995        0.03469897310265549      -0.09070287853693747     0.09844052131467529
2.9                       0.03459655946183106      -0.09382471994844385     0.09832658828495772
2.8999999999999995        0.03773103858430705      -0.09260295673305477     0.0982683636240867
2.9                       0.03337490094939356      -0.0923892772770887      0.0984198425069278
2.8999999999999995        0.032216534780741685     -0.09466273688773075     0.0983708229604729
2.8999999999999995        0.03182978244307829      -0.09440358596227817     0.09839310769900009
2.8999999999999995        0.03181986400058659      -0.09480240637760258     0.09837856144016512
2.8999999999999995        0.03141925396288982      -0.09493033945356938     0.0983863018420877
2.9                       0.045316703138551045     -0.08786556167684756     0.09819076427342639
2.8999999999999995        0.04775225168992407      -0.08768858879772182     0.09811053800719516
2.8999999999999995        0.04761125130245967      -0.08793240368469701     0.09810589080042856
2.8999999999999995        0.045281948109604495     -0.08718062892468258     0.09821925713785705
2.9                       0.04795788336511981      -0.08731727305521804     0.09811763931768978
2.8999999999999995        0.04649986747486964      -0.08651454475664924     0.0982014465676812
2.8999999999999995        0.04798314815728383      -0.08773606722959541     0.09810035799804642
2.9                       0.04521314997967873      -0.08582479370019352     0.09827343198158527
2.9                       0.04537987017336653      -0.08911042241538492     0.09814036248647878
2.8999999999999995        0.04834910476112933      -0.08752886916413251     0.09809502679204195
2.8999999999999995        0.03971803122694298      -0.08773698963965898     0.09838771976898883
2.9                       0.03981474680270518      -0.0874758385420219      0.0983944529946197
2.8999999999999995        0.040703985202345694     -0.0884270616593715      0.09832740546581967
2.8999999999999995        0.03993216827997961      -0.0896487362609458      0.09830856789287135
2.9                       0.04245933434920018      -0.09030297632638691     0.09819575580181694
2.8999999999999995        0.042647286173564364     -0.08978029887700532     0.09820943708175339
2.8999999999999995        0.04245153242982837      -0.08812568794762472     0.09828107557732013
2.9                       0.040019822452324307     -0.09043128447222144     0.09827499871235632
2.8999999999999995        0.04235446076838981      -0.09058166768929247     0.09818850069308586
2.9                       0.03968520323021526      -0.08744391186102202     0.09840004406919843
2.9                       0.0431701213050201       -0.08830278787892466     0.09824902047457656
2.8999999999999995        0.042718027959664624     -0.09027344318844749     0.09818811296985239
2.8999999999999995        0.04273726640946265      -0.09040755532501998     0.09818209983607931
2.8999999999999995        0.043114781232855996     -0.09022225062365409     0.09817584168788371
2.8999999999999995        0.04788791750642188      -0.08615750519178916     0.09816702456300802
2.8999999999999995        0.04786443521509638      -0.08576825810262578     0.09818273130879773
2.9                       0.04871189014959229      -0.08593184969110174     0.09814556301600422
