% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Aug 24 2025, 19:53
% Dimension:          3
% Nodes:              3825
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Electric potential
-5.810749133807474E-14    -0.03459655946183066     -0.0938247199484442      0.5084777517773694
-2.1684043449710089E-19   -0.030531615812480387    -0.08923961867228467     0.5068580375516664
0                         -0.0304342692677942      -0.09085056258681182     0.5069772233751282
6.505213034913027E-19     -0.02901559373654717     -0.0956979379094221      0.50702683010587
-5.767347474697291E-14    -0.011748395825501159    -0.09930747804434119     0.5020449669889865
6.505213034913027E-19     -0.017571681836915508    -0.09844407548157572     0.5037879049152707
0                         -0.016059529401622596    -0.0965550756817898      0.5032394396261629
-2.1684043449710089E-19   -0.013934255076096465    -0.09368483522435003     0.5024731213712476
-5.76736013738681E-14     -0.02333407120994383     -0.09723950391054674     0.5054562704872297
2.710505431213761E-20     -0.026002656827291377    -0.09082201787932889     0.505740649699127
-2.710505431213761E-20    -0.025748700281831766    -0.09051775048675346     0.5056412984126201
2.1684043449710089E-19    -0.017912997221756252    -0.09364496727337897     0.503620987237938
2.1684043449710089E-19    -0.01873717209249736     -0.09257861216903496     0.5037998522596037
0                         -0.005673870096014501    -0.09531687493386445     0.5001054379845526
2.1684043449710089E-19    -0.005884394427885612    -0.09982671938021918     0.5002516416342526
5.421010862427522E-20     -0.00615451186322317     -0.0947498804995072      0.5002370502238147
-5.767347474697291E-14    0.01174839582550121      -0.09930747804434117     0.49481952881029173
2.1684043449710089E-19    0.005884394427885576     -0.0998267193802192      0.49661370001993194
2.1684043449710089E-19    0.007459349222245712     -0.09710759607931554     0.49619593824223895
0                         0.008101162548468788     -0.09521570818283034     0.4960416925737057
-5.767955557622884E-14    0                        -0.0999999999999998      0.4984328269645525
2.1684043449710089E-19    0.004575682130578511     -0.09616004606729256     0.4970619671611674
0                         -0.004005013778047772    -0.09767774799654164     0.49965211647830066
0                         0.0027377941723863253    -0.09468169966987067     0.49762946844644196
-2.1684043449710089E-19   -0.0011598938052711962   -0.09562620247717205     0.49877681211854435
2.1684043449710089E-19    0.0142635527695552       -0.09444836756024587     0.4942599333188353
0                         0.01535707622192942      -0.09617326943301226     0.49384948008754487
6.505213034913027E-19     0.017571681836915497     -0.09844407548157572     0.4930751692472277
-5.854146087453815E-14    -0.045379870173366005    -0.08911042241538535     0.5109413914094857
4.3368086899420177E-19    -0.04022370354644383     -0.08608421026756446     0.5091389664057764
0                         -0.040143154847121235    -0.08779009928426257     0.5093310100640343
0                         -0.050544844384350564    -0.08628568077127138     0.511919587348804
1.0842021724855044E-19    -0.04748649113995244     -0.08260436990522244     0.51056515549282
-1.0842021724855044E-19   -0.04610068334543843     -0.08230411962177214     0.510155391784597
-5.940918685408132E-14    -0.05553464975610129     -0.08316190640231336     0.5127095970526857
4.3368086899420177E-19    -0.050703635350172714    -0.08317405783136073     0.511467443534236
-2.1684043449710089E-19   -0.05013964870061901     -0.07964569169704469     0.5107719222255013
2.1684043449710089E-19    -0.06048852051207761     -0.07770470805192758     0.5129508682591621
0                         -0.06033199355727262     -0.07974992509968384     0.5133001408221334
1.6263032587282567E-19    -0.06408875755978666     -0.07673931736004154     0.5136176817142384
5.421010862427522E-20     -0.06392179346828614     -0.07604437063993204     0.5134477070826149
-2.1684043449710089E-19   -0.06012361529049556     -0.07501378721233021     0.5123590557485691
1.0842021724855044E-19    -0.05748796046101957     -0.07539746075645012     0.5118280910200278
1.0842021724855044E-19    -0.056336231954085145    -0.0749767412986857      0.5114718761696889
4.3368086899420177E-19    -0.040057626921798165    -0.09162634187499791     0.5097886906548463
0                         -0.03780408908683793     -0.08917447470818254     0.508872046029643
-2.1684043449710089E-19   -0.03496211682262711     -0.08781606047803586     0.507925492688832
-5.76736013738681E-14     0.023334071209943838     -0.09723950391054674     0.49140485115451593
0                         0.017355588933859665     -0.09508835491877532     0.49331979558075045
-2.1684043449710089E-19   0.017706953356500865     -0.09324961691364539     0.49331869655967336
0                         0.025030095361752935     -0.09209272873718938     0.49129268034953083
0                         0.026439254715315268     -0.09356603761386786     0.4907611663738128
2.1684043449710089E-19    0.029015593736547145     -0.0956979379094221      0.48983177644866616
-5.810749133807474E-14    0.03459655946183065      -0.0938247199484442      0.4883778621850536
-6.505213034913027E-19    0.030277861369037654     -0.09257440446779217     0.48975961926948053
0                         0.03097295546096389      -0.09028715298310908     0.4897709789034246
-2.1684043449710089E-19   0.035806224423533414     -0.0888903279549933      0.48857503243126327
-2.1684043449710089E-19   0.036950404123613056     -0.08989453359114398     0.4881355686487915
4.3368086899420177E-19    0.040057626921798165     -0.09162634187499791     0.48706340946710536
-5.854146087453815E-14    0.045379870173366005     -0.08911042241538535     0.485906810216907
1.0842021724855044E-19    0.04014476026284596      -0.08855559616865875     0.4874217135141041
0                         0.04086279994405696      -0.08727640955130367     0.4873909933700852
-4.3368086899420177E-19   0.04596684947918435      -0.08286915387347321     0.48663952744806965
0                         0.04840340110719317      -0.08389544836266855     0.4858427000809419
0                         0.05054484438435056      -0.08628568077127138     0.4849242783188034
-5.941087853565237E-14    0.08316190640231357      -0.055534649756101076    0.4841700270046711
0                         0.07974992509968407      -0.060331993557272395    0.4835623641520849
8.131516293641283E-20     0.07578621896220253      -0.05825766886722136     0.48479071647350436
5.421010862427522E-20     0.07593014996801846      -0.057862519245433064    0.4848621790521525
0                         0.0838862793174471       -0.04743262172247288     0.4861607226344282
0                         0.0862856807712716       -0.05054484438435034     0.48497685702128024
0                         0.08290978727733454      -0.04722271049310357     0.4863663534310157
-5.854413859857956E-14    0.08911042241538557      -0.045379870173365776    0.48597163706944635
4.3368086899420177E-19    0.08788189196745516      -0.03904556351558667     0.4878798603934317
2.1684043449710089E-19    0.08862360733662929      -0.038922240548608364    0.48782173833988857
0                         0.08380619110411609      -0.046434380883358696    0.4864409305812055
-5.940918685408132E-14    0.055534649756101305     -0.08316190640231334     0.48412961339030786
0                         0.05010960885753836      -0.082916221129073       0.48556225579090134
2.1684043449710089E-19    0.051304508801549034     -0.08027038904546824     0.4856813962192266
0                         0.056969978658117905     -0.07764553168236452     0.4847423340967888
0                         0.057834309773881        -0.07754238138013697     0.4845465080150233
0                         0.060331993557272624     -0.07974992509968386     0.48353403758293473
-6.071066423179874E-14    0.06492025005371808      -0.07606156146808118     0.4831460482585993
-5.421010862427522E-20    0.05772681680289301      -0.07711027123494688     0.48465358420072036
-5.421010862427522E-20    0.0767393173600418       -0.06408875755978644     0.48323073779445797
0                         0.0762576201216379       -0.06468983980026494     0.48317767649740967
1.0842021724855044E-19    0.07598494973060062      -0.0641641113678938      0.4833536395555365
4.0657581468206416E-20    0.0757640604591415       -0.05908801186807658     0.4845979084133257
1.0842021724855044E-19    0.0756435630844405       -0.05824672315643191     0.4848198231913751
0                         0.07570953248188106      -0.06459060260896538     0.4833092154640636
0                         0.07549423676449375      -0.06554169419261469     0.4831375814330962
-5.421010862427522E-20    0.07089763448953432      -0.06489916922526737     0.48419880618689726
-5.421010862427522E-20    0.07051501167975797      -0.06396687541601945     0.48448538815322484
-2.1684043449710089E-19   0.06611893674821648      -0.06953011118232073     0.4842102148797071
4.3368086899420177E-19    0.06702845797611956      -0.07113301113914952     0.4836731476893118
2.1684043449710089E-19    0.07100979354715761      -0.07036281762116028     0.48298270050618547
2.1684043449710089E-19    0.06895556975102712      -0.07242326560098766     0.4829769713359404
2.1684043449710089E-19    0.07001426554344241      -0.06862463048081789     0.4835670809581586
-2.1684043449710089E-19   0.0726315491755983       -0.06873614816348542     0.48298722680207035
-5.768098437600975E-14    0.09723950391054695      0.023334071209944036     0.5056663172910985
-2.1684043449710089E-19   0.09574351086692351      0.018496125312428852     0.504105873768511
-2.1684043449710089E-19   0.09416043100913704      0.018992906176758438     0.504162635385181
-5.941767956875891E-14    0.08316190640231358      0.055534649756101485     0.5129812776701358
-4.3368086899420177E-19   0.08226597971687052      0.050467607278673624     0.5115229136970332
2.1684043449710089E-19    0.08006574618569273      0.05064219946674448      0.5112161042529951
-5.941767956875891E-14    -0.08316190640231351     0.055534649756101576     0.48386086124528294
2.1684043449710089E-19    -0.08210610306359331     0.049806397997467694     0.4855149362215953
0                         -0.08328217852382669     0.049167254257572575     0.4854863249727453
-4.3368086899420177E-19   -0.07974992509968401     0.06033199355727291      0.48326974126589906
-2.1684043449710089E-19   -0.07908592486457836     0.05756577841063684      0.48407042578345016
6.505213034913027E-19     -0.07931221900552816     0.05408642265711197      0.484894896385769
0                         -0.068736148163485       0.07263154917559914      0.4827396597319226
0                         -0.06554169419242993     0.07549423676465977      0.4828952097363948
0                         -0.0671468801067662      0.07263595015651461      0.4831022939258145
-1.0842021724855044E-19   -0.06453732246190827     0.07561983165296167      0.48309970908304045
-4.3368086899420177E-19   -0.063825972063388       0.07264514637288541      0.48386004403421645
-6.115297774700385E-14    -0.07606156146808125     0.06492025005371842      0.48288705293610906
-4.3368086899420177E-19   -0.07412359142209991     0.060539356086599945     0.4842947623481234
2.1684043449710089E-19    -0.07734120420650487     0.05918644775002081      0.48399496290621563
-5.421010862427522E-20    -0.0714044457840144      0.06569188931259538      0.48366725226004
0                         -0.07123903426137065     0.06509795181333154      0.48383491079310853
2.1684043449710089E-19    -0.06700642887188395     0.06904835344778773      0.48387456724639527
2.1684043449710089E-19    -0.06874048019376225     0.06825915599748099      0.48366740081889964
4.3368086899420177E-19    -0.07036281762125368     0.07100979354706494      0.4827325339985151
-1.0842021724855044E-19   -0.06659008592969959     0.06678099777887887      0.4844416220026425
0                         -0.07242326560098744     0.06895556975102782      0.4827235040799232
-6.114502730936105E-14    -0.07606156146808135     -0.06492025005371789     0.5136525030099595
0                         -0.0797499250996841      -0.060331993557272375    0.5132471419433052
-2.1684043449710089E-19   -0.07657793558870556     -0.06004094969910528     0.5125894197721866
-1.0842021724855044E-19   -0.07437400078114659     -0.061433312378780025    0.5124951536820855
-5.941087853565237E-14    -0.08316190640231354     -0.05553464975610111     0.5126344337324754
0                         -0.07560723828229658     -0.055398786078905894    0.5113123566219664
-5.854413859857956E-14    -0.08911042241538554     -0.04537987017336583     0.5108238083272552
-4.3368086899420177E-19   -0.08859394721064584     -0.03949819602080265     0.5091301293777643
2.1684043449710089E-19    -0.08513314483902959     -0.039776305018872846    0.5087808740887462
0                         -0.08137829208377699     -0.04608971391161537     0.5099298184987604
4.3368086899420177E-19    -0.08286930786255417     -0.047677550216080763    0.5105659839198771
0                         -0.08628568077127163     -0.050544844384350314    0.5118228673083693
-1.0842021724855044E-19   -0.08142277460857719     -0.05192264048737307     0.5114143361987987
0                         -0.08060632103145005     -0.05257358063467945     0.5114555313710236
0                         -0.08012404100210378     -0.051819779581815294    0.5111876924339137
5.421010862427522E-20     -0.06554169419261492     -0.07549423676449352     0.5137051999237099
0                         -0.06873614816348567     -0.07263154917559805     0.5138428572169814
0                         -0.06821249685310786     -0.07098537800299848     0.5133779767614542
4.3368086899420177E-19    -0.0703628176211604      -0.0710097935471575      0.5138405581994939
-2.1684043449710089E-19   -0.06464521408933688     -0.069552140753638       0.5122994973480066
0                         -0.06422950873765146     -0.07466780653223164     0.5132476667265652
-1.0842021724855044E-19   -0.06456328019287218     -0.07583625053872683     0.5135555331795596
0                         -0.06941159837536408     -0.06890346101297234     0.513185921930129
0                         -0.07242326560098795     -0.06895556975102687     0.5138376447783162
-2.1684043449710089E-19   -0.072376349325417       -0.06579733479535224     0.5131136711341773
0                         -0.06735657058986663     -0.06837901942559958     0.512638906895845
2.1684043449710089E-19    -0.0706166698639131      -0.06382431669508355     0.5123232603389108
0                         -0.06468983980026517     -0.07625762012163766     0.5136684825569899
-5.768098437600975E-14    -0.09723950391054695     0.023334071209944036     0.49113392956665536
2.1684043449710089E-19    -0.0960389032173527      0.017695601701961043     0.4929101106881256
-4.3368086899420177E-19   -0.09844407548157591     0.017571681836915716     0.4928087431353508
2.1684043449710089E-19    -0.09416806675329832     0.01911810975191828      0.49260028888276136
-5.768027495799598E-14    -0.09930747804434141     0.011748395825501369     0.49455916602025646
-2.1684043449710089E-19   -0.09559218981391364     0.01517544379551003      0.49366984090269617
0                         -0.09324416188273178     0.012120570470171323     0.49468743076814087
-5.854969602985492E-14    -0.08911042241538553     0.045379870173366296     0.48563230097786414
-1.0842021724855044E-19   -0.08268836844873255     0.04772664848004502      0.48595326705462416
0                         -0.08628568077127158     0.05054484438435081      0.4846520856168238
-5.811535487351335E-14    -0.0938247199484444      0.03459655946183087      0.4881023979738281
0                         -0.09045532582356065     0.029391158327490324     0.4899389701799649
-4.3368086899420177E-19   -0.09569793790942231     0.029015593736547378     0.4895578578508773
-2.1684043449710089E-19   -0.0928613777409046      0.025742934618053083     0.49075314527992464
2.1684043449710089E-19    -0.0915861426158579      0.024553877932733295     0.4912108775913513
-4.3368086899420177E-19   -0.09162634187499813     0.040057626921798414     0.48678778961028984
-3.2526065174565133E-19   -0.0884713594140228      0.03632640641265498      0.4882102371866456
-2.1684043449710089E-19   -0.08644588249323426     0.0409594077925572       0.48720670492190654
-1.0842021724855044E-19   -0.08560467246971132     0.04091596098554196      0.48732531019303577
-5.421010862427522E-20    -0.08812843650579272     0.03528380728046705      0.4885429708788322
1.0842021724855044E-19    -0.09602649157298836     0.006020554883134178     0.4964002194624852
0                         -0.0998267193802194      0.00588439442788582      0.4963609837509456
-6.505213034913027E-19    -0.09493218246904828     0.0063198312064930776    0.4963344775836642
-5.767955557622884E-14    -0.10000000000000002     2.326828918379936E-16    0.49818934255891234
3.2526065174565133E-19    -0.09510223832580258     0.0043923931110976845    0.4969047100643252
-5.767812677644792E-14    -0.09723950391054695     -0.023334071209943574    0.505265135973662
-2.1684043449710089E-19   -0.09562160291088154     -0.019386567109836814    0.5039663787715027
0                         -0.09287184070357522     -0.021308095373606017    0.504366463027542
0                         -0.09844407548157592     -0.017571681836915255    0.5035814632396696
1.0842021724855044E-19    -0.09504205488573961     -0.006460629787185892    0.50011469426325
1.0842021724855044E-19    -0.09580566898100097     -0.006716668526169178    0.5002023462707695
0                         -0.0998267193802194      -0.005884394427885355    0.5000189636709786
-5.767883619446169E-14    -0.0993074780443414      -0.011748395825500989    0.5018246663899736
-2.1684043449710089E-19   -0.09355595996864052     -0.014163310247069391    0.5023347179447014
0                         -0.09651520092782992     -0.016013642611449438    0.5030206175211107
1.0842021724855044E-19    -0.09490679350613365     -0.007058265043005403    0.5002881788934949
4.3368086899420177E-19    -0.09162634187499813     -0.04005762692179794     0.5096510908988936
0                         -0.09378706034425176     -0.026426309937965672    0.5059417921677621
0                         -0.09569793790942233     -0.02901559373654692     0.5068523289074416
2.1684043449710089E-19    -0.09137687579136125     -0.02358629399556484     0.5049274599269215
-5.811111801693272E-14    -0.09382471994844441     -0.034596559461830406    0.5083211314047376
4.3368086899420177E-19    -0.08834132555934912     -0.033324569206782124    0.5073913742897095
2.1684043449710089E-19    -0.08954976069553318     -0.038003257955171066    0.508836320355158
3.2526065174565133E-19    -0.09052153775947189     -0.03145701757103261     0.507073011391376
6.505213034913027E-19     -0.08891095514192379     -0.03191710810652909     0.507059400193222
0                         -0.09040016435026846     0.029437332981154914     0.48993064205093806
0                         -0.09037628318935005     0.029378420197351107     0.4899499083870852
-5.811111801693272E-14    0.0938247199484444       -0.034596559461830434    0.4884671549045935
-2.710505431213761E-20    0.0876651755928998       -0.03527082802946012     0.48893393021845705
-2.1684043449710089E-19   0.09293946575379743      -0.027249037408683334    0.49067989209627233
-4.3368086899420177E-19   0.09569793790942233      -0.029015593736546934    0.48993332999334416
2.1684043449710089E-19    0.09076972181014772      -0.027072888534636217    0.49092118576897015
4.3368086899420177E-19    0.09162634187499814      -0.04005762692179794     0.4871404364541457
-5.767812677644792E-14    0.09723950391054695      -0.0233340712099436      0.4915187149004528
2.1684043449710089E-19    0.09122755442557123      -0.02538010894390881     0.49136383218930674
0                         0.09424833702717633      -0.019702825647075855    0.4928019340927837
0                         0.09844407548157591      -0.017571681836915265    0.49320133442733
-1.0842021724855044E-19   0.0935606530809696       -0.0202054426561798      0.49269260928144903
-4.3368086899420177E-19   0.09844407548157591      0.017571681836915716     0.5039864138343939
-5.768027495799598E-14    0.0993074780443414       0.011748395825501409     0.502231757700748
2.1684043449710089E-19    0.09655968203201717      0.01500494423587398      0.5031183259417704
4.3368086899420177E-19    0.09483743463622715      0.012701157120488853     0.5023438619259432
-5.854969602985492E-14    0.08911042241538558      0.045379870173366206     0.5111943844381895
4.3368086899420177E-19    0.08865014436745552      0.0415691600894782       0.5100640315793101
-2.1684043449710089E-19   0.08659133066610708      0.04238488223477696      0.5100242159891866
-2.1684043449710089E-19   0.08490711194843714      0.04429123645166073      0.5102952941557106
2.1684043449710089E-19    0.08482750777684317      0.04810985002158361      0.5113142514389434
-5.811535487351335E-14    0.09382471994844441      0.03459655946183085      0.5087100091616606
-4.3368086899420177E-19   0.08932452926221897      0.03878861249003822      0.5093946187138446
-4.3368086899420177E-19   0.09162634187499813      0.04005762692179837      0.5100315235779327
0                         0.08766343616436427      0.03656751333741706      0.5085732580506188
-4.3368086899420177E-19   0.09569793790942233      0.029015593736547357     0.5072481412540685
1.0842021724855044E-19    0.09038562095484834      0.028951288120347803     0.506741718058743
1.0842021724855044E-19    0.08862238363352448      0.03022786106337355      0.5069303828698812
0                         0.094350427016164        0.02658034228777536      0.5064161911348883
4.3368086899420177E-19    0.09322016870854982      0.023903253321672868     0.5055333313213892
0                         0.08628568077127162      0.050544844384350765     0.5121821914891154
4.3368086899420177E-19    -0.06408875755991612     0.0767393173599383       0.48299075227149907
4.3368086899420177E-19    -0.06033199355727256     0.07974992509968434      0.4833286354297289
-2.1684043449710089E-19   -0.059047623817075096    0.0757508577195038       0.4843826500866716
5.692061405548898E-19     -0.059064738883489704    0.07539301498874987      0.48444581068422304
-4.3368086899420177E-19   -0.06431394352970929     0.075990177544608        0.48307767384809674
-5.941937125032997E-14    -0.055534649756101256    0.0831619064023138       0.48394439222317687
5.149960319306146E-19     -0.05884515906414801     0.07552346434654578      0.48447391238177656
1.0842021724855044E-19    -0.06468983980026463     0.07625762012163859      0.48293668649468585
-4.3368086899420177E-19   0.07117762790842053      0.06864238960988908      0.5138027342485014
-2.1684043449710089E-19   0.07100979354706478      0.07036281762125382      0.5141370179300047
0                         0.07263154917559878      0.06873614816348535      0.5141368389204195
0                         0.06800190813105156      0.06987907599203728      0.5133827799139552
0                         0.06765921484937135      0.06867261147656309      0.5130488641332162
-1.0842021724855044E-19   0.07783172603046144      0.055265549089795876     0.5119839433038935
-4.3368086899420177E-19   0.07906032304239977      0.05691419312801217      0.5126087950268179
-4.3368086899420177E-19   0.07974992509968407      0.06033199355727282      0.5135803117821424
-5.421010862427522E-20    0.07549423676465933      0.06554169419243036      0.5139940802814004
-2.710505431213761E-20    0.071774095579686        0.06535535355265538      0.5131943273671692
-2.1684043449710089E-19   0.07673931735993805      0.06408875755991632      0.5139041919119702
-1.0842021724855044E-19   0.07606506911409221      0.05884510130155966      0.512533985535301
-1.0842021724855044E-19   0.07388764357635465      0.05927796796692241      0.5122194729090577
0                         0.07557078677682684      0.06408020893449189      0.5136784012015732
1.0842021724855044E-19    0.07625762012163831      0.06468983980026491      0.5139560052232656
-7.047314121155779E-19    0.07184902909416399      0.06490941900170577      0.5131082887903966
-3.2526065174565133E-19   0.07147860329189348      0.06503682006159157      0.5130600284139496
0                         0.06895556975102753      0.07242326560098772      0.5141372231044481
-6.028629821758355E-14    0.06492025005371803      0.07606156146808164      0.5139571232212959
-2.1684043449710089E-19   0.0657438952468235       0.07243155382094643      0.5134078470223504
-2.1684043449710089E-19   0.06355883715145294      0.07165606142134673      0.5127582938461794
-2.1684043449710089E-19   0.059754927947959405     0.075498108466523        0.5126219807584826
0                         0.06033199355727262      0.07974992509968429      0.5135562646141127
0                         0.05937098881256533      0.07303047717881248      0.5120682919974483
-5.811898155237133E-14    0.03459655946183065      0.09382471994844462      0.5086352257804742
-1.0842021724855044E-19   0.03267697713228013      0.08898270278647599      0.5075747799957496
2.1684043449710089E-19    0.03217622469058662      0.08988441570507377      0.5075179710964441
-2.1684043449710089E-19   0.029015593736547163     0.09569793790942253      0.5071633951485419
-5.855237375389634E-14    0.045379870173366        0.0891104224153858       0.5111397542165683
2.1684043449710089E-19    0.049419904876214636     0.08410791031129854      0.5115048754277188
0                         0.04753011143719957      0.08106147855079887      0.5105448872249939
-5.898569038133577E-14    0.055534649756101284     0.08316190640231379      0.512947023906187
-1.0842021724855044E-19   0.056423114920539696     0.07633412965145918      0.5119824865611569
-5.421010862427522E-20    0.053920983800014255     0.07696196638990527      0.5114724181942715
0                         0.050544844384350585     0.0862856807712718       0.5121377178057178
-5.768550977858957E-14    0.02333407120994382      0.09723950391054717      0.5055716708755612
-2.1684043449710089E-19   0.025846492167119046     0.09427183338414796      0.5061085055399719
0                         0.02341649338558828      0.09177827447883626      0.505194341481052
-4.3368086899420177E-19   0.019841161935747337     0.09271605641467046      0.5042286660843713
0                         0.017069939080369682     0.09498379755671985      0.5035451933513728
-5.768563640548476E-14    -0.01174839582550121     0.0993074780443416       0.4948049775435076
5.421010862427522E-20     -0.005442018046603439    0.09638851585075811      0.49681449856771104
-5.421010862427522E-20    -0.00553367924676045     0.09597222352255176      0.49679439708708684
-2.1684043449710089E-19   0.0175716818369155       0.09844407548157613      0.5038819256296774
-5.768563640548476E-14    0.01174839582550119      0.0993074780443416       0.5021174350976274
0                         0.011920005731262109     0.09293876487941244      0.5019306904273102
0                         0.011908176518534139     0.0929263019806467       0.5019265336299649
-5.767955557622884E-14    1.2246467991473534E-17   0.10000000000000026      0.49846187142633663
0                         -0.004747818064261973    0.09597508294549066      0.49703020751968624
0                         0.007111616705342894     0.09540182101612409      0.5005853820716349
0                         0.006812543714205661     0.09592249874962772      0.5005058591273573
-5.421010862427522E-20    0.005312384567911357     0.09548026519165836      0.5000470821166608
2.1684043449710089E-19    0.005884394427885577     0.09982671938021964      0.5003024284793116
2.1684043449710089E-19    -0.005884394427885553    0.09982671938021964      0.49662095622732094
0                         0.039210586831721295     0.08867209494613945      0.5093646610581444
-4.3368086899420177E-19   0.040057626921798165     0.09162634187499832      0.5099667731578506
0                         0.03712451876301497      0.08719740641204354      0.5086092958239194
2.1684043449710089E-19    0.038988310316887584     0.08685281059441712      0.5090765188584163
-5.767883619446169E-14    0.09930747804434141      -0.01174839582550097     0.49495797817989773
-5.421010862427522E-20    0.09514811332141607      -0.014661894093175282    0.4942346400077713
0                         0.09474705187900638      -0.013878285442742       0.494489064536557
0                         0.0962688528585436       -0.007515614461900704    0.49633632161817526
0                         0.09982671938021942      -0.0058843944278853585   0.4967643557693518
5.421010862427522E-20     0.09582449124510335      -0.007942699226449263    0.4962164386962744
-5.767955557622884E-14    0.10000000000000002      2.0818995585504655E-16   0.49859563122127176
0                         0.09756456153541315      -0.002684388013243776    0.49776173293181347
-2.1684043449710089E-19   0.09542624613402474      -0.0011215924682928104   0.49825541684092806
