% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Sep 3 2025, 13:30
% Dimension:          3
% Nodes:              26916
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Electric potential
2.8250000000000006        -0.01253015744555537     -0.09745129589368746     0.12489005336465904
2.825                     -0.014666393712459985    -0.09891863775583971     0.12490954813046558
2.825                     -0.01476291936535899     -0.09846231113415344     0.1249246064368982
2.825                     -0.013832680030497745    -0.09902973498112233     0.12488196495506913
2.8250000000000006        -0.01218890752150046     -0.09729546216338902     0.12488486034759567
2.825                     -0.011748395825501304    -0.09930747804434098     0.1248153599222209
2.825                     -0.015496476033707362    -0.09878304853462555     0.12493579433511547
2.825                     -0.019770875668552887    -0.09448679930753687     0.12516039292596642
2.825                     -0.018443852980722566    -0.09619963666089315     0.1250834850559158
2.825                     -0.020255699715021024    -0.09724233548934612     0.12510202688481364
2.825                     -0.021795440642606197    -0.09521161610907304     0.1251902683374163
2.825                     -0.02061646857171454     -0.09339536121567099     0.12520760496035643
2.825                     -0.022418294419997473    -0.09440571279325066     0.1252250930686092
2.825                     -0.019636010883987576    -0.09804416618963813     0.12506500745035196
2.825                     -0.017600973440330795    -0.09728757251489353     0.12503320363946643
2.8250000000000006        -0.015924482896199438    -0.09678883799602961     0.12500227419991836
2.8250000000000006        -0.013769304504698472    -0.09517241334058138     0.12498750478532075
2.825                     -0.012922054556722821    -0.09479869006826226     0.12497478679917759
2.825                     -0.01391178342470797     -0.09675562430408116     0.12494983676191684
2.825                     -0.015363084042410404    -0.09636777821165929     0.12499853804789346
2.825                     -0.012214212793881418    -0.09720928368225912     0.12488803985664944
2.825                     -0.012985037503030388    -0.0945841982197589      0.124982404254382
2.825                     -0.028526507253399058    -0.0934360090639555      0.12538025290088675
2.825                     -0.02824279219185023     -0.09296796448853616     0.1253846968043501
2.825                     -0.027295957680199833    -0.09384627690883851     0.1253442783138324
2.825                     -0.025340765437093942    -0.09568650203601695     0.12526065527749533
2.825                     -0.02638996525027438     -0.09606881795283662     0.12527502441968855
