% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Aug 11 2025, 15:11
% Dimension:          1
% Nodes:              975
% Expressions:        1
% Description:        Line graph
% Arc length (mm)         Electric potential
0                         0.016799438107378432
0.001790467625154335      0.016699769077384068
0.012232893223702135      0.01614735793194102
0.012233740405743099      0.01614731496137243
0.012236891074141276      0.016147157817037714
0.012273870430007605      0.016145296369225258
0.04530176582656509       0.014482755143304533
0.046402051538340316      0.014427414757060133
0.04643033396322682       0.014426154951168453
0.05012720372832824       0.014261482426463253
0.05790902974759771       0.013906074617489241
0.06432071440880538       0.013618107492843295
0.08784332599674638       0.012561639625026032
0.09683697629948984       0.012235346719530284
0.10595561670062725       0.011875463604592107
0.13017453977759352       0.010937995161007387
0.1474679175669218        0.010356013708713318
0.15861293846628932       0.00997826470022336
0.15908652946772062       0.009962235793062608
0.1625644275498157        0.009844524718941781
0.16383636658930723       0.009804282219258054
0.1655402936066528        0.009750372180861808
0.17110984842023136       0.00957713518708547
0.19025522029515596       0.008977138368678968
0.19080716672412645       0.008959418500310437
0.1909795869992319        0.008953975407210714
0.20192135149000467       0.008623081484095081
0.20633855212871488       0.008500779023097128
0.21237303223613235       0.008324768163890972
0.2201123693289171        0.008099030843170861
0.22943932133012712       0.007831981989474697
0.232488510196176         0.007748725205318803
0.23573452849225607       0.007660094078643825
0.24941757193370684       0.007321425399736061
0.2529545670689721        0.007235775638680984
0.26789905566102057       0.006851774712195835
0.2695477054945066        0.00681160079565438
0.2787227745384948        0.006611454224216761
0.2899953363676584        0.006371589859844163
0.2995705820092285        0.006167842012253336
0.30336088249675797       0.006081581013899361
0.3063587899919149        0.006021009007599531
0.30802797714328456       0.005989499133834809
0.3133713272041856        0.005891492460706344
0.320608531855628         0.005754222733311496
0.33717405949900936       0.00544002055536071
0.3373331797480743        0.005437408813125724
0.3454096147956891        0.005289950985591584
0.3481177900756487        0.0052424077119298815
0.3786678246018589        0.0046846226406131765
0.3821800183426287        0.004620496715174604
0.38793457530287867       0.004525336944915094
0.40352916678911743       0.004278410665627378
0.4225430917336066        0.003964743629623571
0.4278183013518859        0.0038777200734616954
0.4369847295124796        0.0037470819961446834
0.47103813724096444       0.00332736406692577
0.47190022679329147       0.0033166121162311675
0.47354468636941416       0.0032961024740089558
0.475890609475373         0.003266323852459443
0.4765157961345121        0.003258788893203652
0.48092411296956783       0.0032097946175859856
0.48152756048482637       0.0032030878687315687
0.4897496436304296        0.003111301477786252
0.4917279608370544        0.0030892167343793252
0.5186667309454442        0.0027844927669462656
0.5243809546513196        0.002727887690083157
0.526715273310228         0.002705431731778814
0.5376113675310901        0.002600612179156872
0.5600111036032471        0.00238086415217632
0.5744952523426416        0.002259131168003444
0.5751023838533653        0.0022542021769829026
0.6000454442708456        0.002051702193616505
0.6013554762610509        0.002040817314101473
0.6039236702284114        0.002023088721681671
0.6246095500339655        0.0018793537235913486
0.641967042018571         0.0017637114577533216
0.6426998489188547        0.0017588292172518929
0.6578002627846846        0.0016622884394325201
0.6595426557936435        0.0016508367993922507
0.6606806998463304        0.0016433571603129333
0.6674026734514493        0.0015978972776541547
0.6727416343897294        0.0015660455604543327
0.6777333973898223        0.0015352279600313566
0.6921054979840449        0.0014440057004428582
0.6950306182739459        0.0014277706944854202
0.7054643693344973        0.0013698612774910913
0.7126205443376676        0.0013295968669031662
0.7213857505547683        0.001288770093287915
0.7268366045053192        0.0012633809838092582
0.7357743849735892        0.0012201736047309378
0.7455056229989303        0.0011746542582019475
0.7506849839832732        0.0011530044252224788
0.7740978183745684        0.0010558229778056074
0.7756220159907796        0.0010494963738576525
0.7844332894752615        0.0010114047741050373
0.786079213183851         0.001005108423561035
0.7887494236288815        9.948937453834112E-4
0.789895358843216         9.90543572186008E-4
0.7904871910391087        9.88192462418903E-4
0.7965986941944205        9.639139340457059E-4
0.7980441312265869        9.58398136155668E-4
0.8233609559515909        8.617889547848877E-4
0.826813863274487         8.503309135304625E-4
0.8475762545305976        7.820406767465415E-4
0.8529541131811111        7.643521920193346E-4
0.8574230034152492        7.488650313892847E-4
0.8622886224279211        7.327648860595893E-4
0.8648783029200944        7.254844414109267E-4
0.8773468189238507        6.907959587593611E-4
0.8848552639868457        6.686132945622864E-4
0.9012162889042514        6.202769055206365E-4
0.9029427425657017        6.160354752593653E-4
0.9145829305592832        5.877790764550909E-4
0.916012867519008         5.843079238395807E-4
0.9182473126360806        5.784896422473632E-4
0.9401439553805799        5.249016326674879E-4
0.9410071822113073        5.232186129675684E-4
0.979071621856912         4.5011811040918885E-4
1.0102126915016072        3.952364453415493E-4
1.0102494175220578        3.9517042371993986E-4
1.015750872650151         3.864257033569472E-4
1.0158018337543542        3.863487968053287E-4
1.0159130317482017        3.8617159967919154E-4
1.0413537611463068        3.456310828930233E-4
1.0414272131872035        3.455114404381014E-4
1.0524301234433917        3.2987960310854546E-4
1.0525320456517933        3.297429973655599E-4
1.0526460174181054        3.29580621822557E-4
1.0724948307910083        3.0130202306361887E-4
1.0726050088523502        3.0114116056367227E-4
1.0891093742366333        2.804798096639866E-4
1.0892622575492332        2.803007120898759E-4
1.089352076390151         2.801879111812493E-4
1.1036359004357084        2.622492658533361E-4
1.103782804517496         2.620595840966523E-4
1.125788625029874         2.3822632302327067E-4
1.125992469446671         2.3802194097827676E-4
1.1260473931777941        2.3796223652211546E-4
1.1347769700804085        2.2847281126217497E-4
1.1349606001826418        2.282667110370417E-4
1.1624678758231162        2.031191431863976E-4
1.1627226813441114        2.029066840307624E-4
