% Model:              Final Design Simulation.mph
% Version:            COMSOL 6.2.0.339
% Date:               Aug 24 2025, 20:03
% Dimension:          3
% Nodes:              19389
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Electric potential
2.6000000000000005        -0.02886753075470063     -0.09271532344734479     0.22638827318558696
2.6000000000000005        -0.029083903284884263    -0.09291471975382701     0.22641909521744188
2.6000000000000005        -0.028869855987491352    -0.09234775051510044     0.22637782736014556
2.6000000000000005        -0.02917674643447829     -0.0925777150987849      0.2264187503050636
2.6000000000000005        -0.028861348796681563    -0.09369256772375761     0.22641451332873025
2.6000000000000005        -0.029754731215254387    -0.09053468188349421     0.2264281213002764
2.6000000000000005        -0.02888631655094326     -0.08974566370532039     0.2263085398815503
2.6                       -0.029816813812019408    -0.09544207175746322     0.2265711323601567
2.6000000000000005        -0.028684800745418647    -0.09522519383276108     0.2264368371167486
2.6                       -0.03380321790144593     -0.0941040589282139      0.22698599966848404
2.6000000000000005        -0.033991330930989376    -0.09341346519031085     0.22698646998854627
2.6000000000000005        -0.030697911664376118    -0.09307613631751456     0.22660564545593115
2.6                       -0.031819864000587776    -0.09480240637760222     0.22678355582528092
2.6000000000000005        -0.031576177265321435    -0.09177236040755332     0.22666245462747575
2.6000000000000005        -0.03459655946183214     -0.09382471994844346     0.22706654396718925
2.5999999999999996        -0.03679616725192194     -0.08957672062628344     0.2271556160313712
2.5999999999999996        -0.036436018216914744    -0.08997264124386133     0.22713107025799256
2.6000000000000005        -0.03717623995396576     -0.08976868274518199     0.22720279025223755
2.6                       -0.03692833413542054     -0.09031857237368196     0.2271972744384094
2.6000000000000005        -0.039969605662620096    -0.09117951913887275     0.22756164666436932
2.6000000000000005        -0.03928209747594872     -0.09195188016102475     0.22751699385547633
2.6000000000000005        -0.0336328474422547      -0.08803139988930057     0.22676336317187143
2.6                       -0.03365245388281016     -0.08798893524654067     0.22676396398376464
2.6                       -0.03538133500460183     -0.09352215021346294     0.22714283843091254
2.6                       -0.037343273861419876    -0.09276572587605258     0.22733558781891391
2.6000000000000005        -0.03610413803945217     -0.092053604004339       0.22717151114911283
2.6000000000000005        -0.03411143519934365     -0.09090841293560392     0.22691291657202786
2.6000000000000005        -0.03447465828796949     -0.09309191543690361     0.22702831805092488
2.6000000000000005        -0.040057626921800676    -0.09162634187499664     0.22758918715805784
2.6000000000000005        -0.02901559373654861     -0.0956979379094215      0.22648701950510536
2.6000000000000005        -0.028207189475973803    -0.09593010950230328     0.22639921984252717
2.6000000000000005        -0.027573447435089996    -0.09369622667712929     0.22626830068070936
2.6                       -0.026412675419611495    -0.09209927072230487     0.22609835095763325
2.6000000000000005        -0.026737253236854892    -0.09512249793670344     0.22620735139565565
2.6                       -0.024998488377552173    -0.09413728628901626     0.22598553462771406
2.6                       -0.02466916186638799     -0.09395432047696432     0.2259434225534969
2.6                       -0.026067407434093557    -0.09162426119577369     0.22604737867530475
2.6                       -0.024148959099893032    -0.09703122807451772     0.22594928731570885
2.6000000000000005        -0.026186178824648805    -0.09651053848447559     0.22617850597107728
2.6                       -0.0241106592840898      -0.09532859676458866     0.22590848075042025
2.6                       -0.024544775051037297    -0.09426039220563236     0.2259365143667627
2.6000000000000005        -0.02333407120994471     -0.09723950391054635     0.22585850144075315
2.6000000000000005        -0.023027060076955104    -0.09660579023897488     0.22581045748679363
2.6000000000000005        -0.021102347682422334    -0.09683142285708805     0.22558533655690785
2.6                       -0.02251340586500779     -0.09742370349978909     0.2257646464180113
2.6                       -0.02223476747930482     -0.09497038814092501     0.2256852441706177
2.6                       -0.01965151960407465     -0.09619416046716693     0.22540500061824775
2.6000000000000005        -0.020110368740892802    -0.0954144730786418      0.22544503897256352
2.6                       -0.02046174250278133     -0.09788420247286996     0.2255286691695652
2.6000000000000005        -0.021405093623547658    -0.09325782592789111     0.22555786267373187
2.6                       -0.018397413455768688    -0.09828411176479586     0.22528579165182852
2.6000000000000005        -0.019590070644949553    -0.0950566559760719      0.2253790867357034
2.6000000000000005        -0.01923298299561011     -0.0956296792994103      0.22534706904543625
2.6000000000000005        -0.021025454700631517    -0.09275327599814383     0.22550564170062834
2.6000000000000005        -0.017828930403530372    -0.09788278125895385     0.2252123596730404
2.6000000000000005        -0.014705860178208055    -0.09646898840631807     0.2248231709844448
2.6000000000000005        -0.015331067914158154    -0.0967887772205759      0.22490129967376893
2.6000000000000005        -0.015322279669575598    -0.09594687914127564     0.22489166880349679
2.6000000000000005        -0.015639711572434618    -0.09633533523064197     0.22493368006106246
2.6000000000000005        -0.01647143395428511     -0.09735315234663505     0.22504540580486143
2.6                       -0.01389779840799298     -0.09420367559032136     0.224709007417717
2.6000000000000005        -0.012939429510296786    -0.09558439535175411     0.2246072122264035
2.6000000000000005        -0.017571681836916236    -0.09844407548157541     0.22518957456843128
2.6                       -0.016741599515609204    -0.09857966470279932     0.22509093992650708
2.6000000000000005        -0.012554396467474443    -0.09678797999936421     0.224571011427568
2.6000000000000005        -0.01369095246388585     -0.09776540667174125     0.22471037478809502
2.6000000000000005        -0.011897275036106323    -0.09884209270775113     0.2245045035557872
2.6                       -0.01258210950752354     -0.09919638081905038     0.22458974681608695
2.6000000000000005        -0.014666393712460549    -0.09891863775583967     0.22484294186770964
2.6000000000000005        -0.011748395825501665    -0.09930747804434097     0.22448942595434385
2.6000000000000005        -0.0026746911066620627   -0.09760479184621178     0.22338017551920467
2.6000000000000005        -0.003802278616758297    -0.09822833258233142     0.22351490935347648
2.6                       -0.003956398084491658    -0.09525435913129379     0.22354534817938904
2.6                       -0.004642071644265639    -0.09724787133853266     0.22362115179805653
2.6000000000000005        -0.005244276520336478    -0.09899870853298728     0.2236915546899803
2.6000000000000005        -0.0036928410317563      -0.09448809916043385     0.22351713700214795
2.6                       -0.001528402582897209    -0.0969829675267584      0.22324499544969503
2.6000000000000005        -0.008820216886290932    -0.0996102593816456      0.22413077316587998
2.6000000000000005        -0.009601827642150063    -0.09822336587159018     0.22422646782043212
2.6000000000000005        -0.007371610874263859    -0.09747756326523963     0.22395270781421361
2.6                       -0.010911773271407714    -0.09939398699786006     0.22438737456515512
2.6                       -0.011427151253448512    -0.09884108815604092     0.22444898601282595
2.6000000000000005        -0.008002058761964175    -0.09680762665675166     0.22402646513944946
2.6000000000000005        -0.00991014856351791     -0.09663867050712713     0.2242544319163085
2.6                       -0.006723200844607478    -0.09976487366633836     0.22387070148941068
2.6000000000000005        -0.006376573523651398    -0.09850895333030271     0.22382862297124206
